latitude,longitude,shock
51.1060116,17.0951900,0
51.1059866,17.0949783,0
51.1059883,17.0947466,1227
51.1059933,17.0944783,0
51.1060183,17.0942166,0
51.1060183,17.0939850,927
51.1060150,17.0937450,0
51.1060133,17.0935100,0
51.1060100,17.0933116,0
51.1059983,17.0931333,0
51.1059800,17.0929716,0
51.1060016,17.0928183,1089
51.1061333,17.0926166,0
51.1062583,17.0925533,0
51.1063116,17.0926516,0
51.1063283,17.0927533,0
51.1063766,17.0927800,1019
51.1064400,17.0927616,0
51.1064600,17.0926866,0
51.1064800,17.0925650,0
51.1064800,17.0924216,0
51.1064883,17.0922533,1036
51.1065066,17.0920550,0
51.1065083,17.0918650,0
51.1064966,17.0916966,2315
51.1064933,17.0915450,0
51.1065150,17.0914183,1051
51.1065783,17.0913650,0
51.1066700,17.0912883,2382
51.1067766,17.0912683,2233
51.1068850,17.0912433,5801
51.1069866,17.0912450,0
51.1071000,17.0912466,0
51.1072133,17.0912299,0
51.1073283,17.0912100,0
51.1074783,17.0912216,1179
51.1076066,17.0912133,1069
51.1077350,17.0912016,4794
51.1078516,17.0912200,0
51.1079933,17.0912350,3306
51.1081133,17.0912366,7025
51.1082250,17.0912650,0
51.1083616,17.0912700,3132
51.1085050,17.0912900,905
51.1086450,17.0913100,946
51.1087616,17.0913166,846
51.1088733,17.0913016,0
51.1090116,17.0912933,3490
51.1091466,17.0912883,980
51.1092733,17.0912816,0
51.1094116,17.0912733,0
51.1095666,17.0912816,6039
51.1097216,17.0912916,0
51.1098700,17.0912816,3508
51.1100100,17.0912650,1920
51.1101316,17.0912433,2142
51.1102700,17.0912466,2855
51.1104050,17.0912700,4023
51.1105216,17.0912966,1588
51.1106566,17.0913083,3173
51.1107900,17.0912999,3280
51.1109166,17.0912983,0
51.1110616,17.0912833,1913
51.1111900,17.0912900,0
51.1113066,17.0913083,0
51.1114300,17.0913166,2354
51.1115683,17.0913100,0
51.1116583,17.0913183,0
51.1117016,17.0914100,0
51.1117316,17.0915283,2910
51.1117100,17.0916433,1932
51.1116850,17.0917250,1155
51.1116333,17.0918533,0
51.1115716,17.0919950,3391
51.1115300,17.0921466,913
51.1114966,17.0922633,0
51.1114300,17.0923566,2759
51.1113333,17.0924566,0
51.1112383,17.0925550,3746
51.1111583,17.0926550,0
51.1110833,17.0927700,4953
51.1109933,17.0928816,0
51.1109116,17.0929800,0
51.1108316,17.0930950,1007
51.1107533,17.0932066,2225
51.1106983,17.0933083,4160
51.1106799,17.0934216,0
51.1106600,17.0934450,0
51.1106550,17.0934466,0
51.1106483,17.0934616,2243
51.1106566,17.0934600,0
51.1104116,17.0938216,0
51.1104116,17.0938216,0
51.1104100,17.0938166,0
51.1104200,17.0937550,8598
51.1104449,17.0936900,0
51.1104650,17.0936699,0
51.1104666,17.0936449,0
51.1104716,17.0936416,0
51.1104700,17.0936466,0
51.1104616,17.0936483,3792
51.1104366,17.0936716,0
51.1103983,17.0936750,0
51.1103250,17.0936783,0
51.1102333,17.0937133,0
51.1101333,17.0937616,0
51.1100166,17.0938200,2130
51.1098583,17.0938550,0
51.1096383,17.0938333,0
51.1094233,17.0938733,0
51.1092866,17.0939416,0
51.1091433,17.0939966,0
51.1090000,17.0940700,0
51.1088733,17.0941383,0
51.1087650,17.0942000,0
51.1086600,17.0942716,2966
51.1085416,17.0943416,0
51.1084650,17.0944616,0
51.1085033,17.0946416,0
51.1085716,17.0948033,0
51.1086450,17.0949816,0
51.1087233,17.0951600,0
51.1087966,17.0953333,0
51.1088816,17.0955250,0
51.1089483,17.0957266,2585
51.1090100,17.0959166,3156
51.1090716,17.0961200,0
51.1091133,17.0963249,2997
51.1091766,17.0965200,1115
51.1092100,17.0967083,0
51.1092383,17.0969183,1061
51.1092733,17.0971100,0
51.1093083,17.0973083,3783
51.1093350,17.0975066,1049
51.1093616,17.0977066,2052
51.1093816,17.0979183,0
51.1094033,17.0981366,966
51.1094500,17.0983516,996
51.1094816,17.0985750,0
51.1095050,17.0988166,979
51.1095283,17.0990216,928
51.1095550,17.0992350,0
51.1095866,17.0994450,0
51.1095983,17.0996516,0
51.1096200,17.0998900,2045
51.1096450,17.1001166,4805
51.1097050,17.1002966,0
51.1097416,17.1004950,3643
51.1097516,17.1007300,917
51.1097483,17.1009299,1147
51.1097583,17.1011200,7210
51.1097966,17.1013216,5368
51.1098483,17.1015366,5979
51.1098866,17.1017566,949
51.1098983,17.1020116,929
51.1099200,17.1022566,972
51.1099233,17.1025316,1171
51.1099033,17.1027700,925
51.1098800,17.1030000,0
51.1098533,17.1032116,1204
51.1098400,17.1034133,2283
51.1098033,17.1036050,3287
51.1097450,17.1037483,917
51.1096733,17.1039900,1016
51.1096150,17.1041133,458
51.1095150,17.1042683,4810
51.1094683,17.1044366,5562
51.1094666,17.1046933,2221
51.1094816,17.1049116,0
51.1094383,17.1050650,1404
51.1093200,17.1051816,0
51.1092666,17.1053516,4568
51.1091650,17.1055283,0
51.1090916,17.1057550,0
51.1090216,17.1059733,0
51.1089200,17.1062183,4917
51.1088316,17.1065566,2953
51.1087616,17.1068566,2292
51.1087550,17.1070750,0
51.1087533,17.1071783,0
51.1087633,17.1072250,0
51.1087550,17.1072133,0
51.1087333,17.1072300,0
51.1087600,17.1071883,0
51.1087200,17.1071700,0
51.1086516,17.1071383,0
51.1085783,17.1070950,0
51.1084950,17.1070466,1374
51.1084083,17.1069966,0
51.1083000,17.1069400,0
51.1081916,17.1068833,0
51.1081250,17.1068050,0
51.1080650,17.1067983,0
51.1080066,17.1067850,0
51.1079316,17.1067133,1526
51.1079083,17.1066816,6590
51.1078266,17.1066833,6561
51.1077300,17.1066016,5388
51.1076150,17.1065283,8615
51.1074900,17.1064450,3299
51.1073416,17.1063516,6461
51.1072216,17.1062533,6929
51.1070433,17.1061300,9348
51.1069050,17.1060250,4283
51.1067933,17.1059200,3267
51.1066983,17.1058116,1045
51.1066450,17.1056766,2128
51.1065716,17.1054783,1083
51.1065333,17.1052616,0
51.1065100,17.1050416,1093
51.1064900,17.1048233,0
51.1064883,17.1046000,0
51.1064700,17.1043716,0
51.1064550,17.1041466,0
51.1064166,17.1039233,0
51.1064166,17.1036750,0
51.1063916,17.1033466,0
51.1063866,17.1030566,0
51.1063966,17.1027700,0
51.1063866,17.1025100,0
51.1063816,17.1022650,0
51.1063783,17.1020166,0
51.1063550,17.1017800,0
51.1063700,17.1014966,0
51.1064000,17.1012100,999
51.1064033,17.1009316,0
51.1063883,17.1006616,0
51.1063716,17.1003800,0
51.1063450,17.1001083,0
51.1063383,17.0998516,1018
51.1063516,17.0995783,0
51.1063633,17.0992716,0
51.1063466,17.0990200,0
51.1063466,17.0987700,0
51.1063333,17.0985183,0
51.1063166,17.0982466,1910
51.1062916,17.0979850,0
51.1062983,17.0977366,0
51.1063016,17.0975100,0
51.1062866,17.0972816,0
51.1062583,17.0970366,0
51.1062483,17.0968000,0
51.1062466,17.0965333,0
51.1062583,17.0962633,0
51.1062100,17.0960216,0
51.1062266,17.0957433,2182
51.1062383,17.0954683,0
51.1062383,17.0952533,0
51.1062416,17.0950216,0
51.1062216,17.0947216,0
51.1062716,17.0944183,0
51.1062566,17.0942200,0
51.1062416,17.0940483,0
51.1061916,17.0939216,0
51.1062316,17.0937750,981
51.1062366,17.0936116,0
51.1062383,17.0934166,0
51.1062583,17.0932066,0
51.1062766,17.0930133,3879
51.1063150,17.0928933,0
51.1064566,17.0927849,2042
51.1065683,17.0927700,0
51.1067016,17.0927566,0
51.1068400,17.0927883,0
51.1069683,17.0928916,0
51.1071016,17.0930316,0
51.1072466,17.0931550,0
51.1073933,17.0932949,0
51.1075666,17.0934933,0
51.1076883,17.0936150,0
51.1077983,17.0937399,961
51.1079116,17.0938750,912
51.1080216,17.0940133,0
51.1081250,17.0941833,0
51.1082300,17.0943400,1456
51.1083550,17.0943583,1064
51.1084433,17.0943633,0
51.1085366,17.0943483,3843
51.1086366,17.0943400,310
51.1087250,17.0943583,0
51.1088383,17.0943433,934
51.1089383,17.0943466,0
51.1090783,17.0943150,0
51.1092300,17.0942516,2365
51.1093783,17.0941900,2573
51.1095183,17.0941449,0
51.1096516,17.0940866,0
51.1097550,17.0940466,0
51.1098583,17.0939983,0
51.1099400,17.0939650,0
51.1100250,17.0939200,0
51.1101516,17.0938000,0
51.1101833,17.0937699,0
51.1101850,17.0937816,0
51.1101816,17.0937866,0
51.1101850,17.0937833,0
51.1126133,17.0027200,0
51.1126183,17.0027083,0
51.1126266,17.0026883,0
51.1126250,17.0026800,0
51.1126200,17.0026833,0
51.1126116,17.0027016,0
51.1126083,17.0027099,0
51.1125716,17.0027416,0
51.1125533,17.0027516,0
51.1125533,17.0027516,0
51.1125683,17.0026916,0
51.1125816,17.0026000,0
51.1125833,17.0025016,0
51.1125950,17.0024066,1198
51.1125450,17.0023283,0
51.1125883,17.0023333,0
51.1126716,17.0024300,0
51.1127600,17.0025150,0
51.1128416,17.0024883,0
51.1129266,17.0025000,0
51.1129533,17.0025616,9356
51.1129633,17.0026666,0
51.1129633,17.0027850,0
51.1129700,17.0029200,0
51.1129650,17.0030499,0
51.1129400,17.0031700,0
51.1128683,17.0033250,0
51.1128366,17.0035133,0
51.1128116,17.0037066,0
51.1127833,17.0039250,0
51.1127466,17.0041483,0
51.1126333,17.0045350,0
51.1123316,17.0049533,0
51.1122650,17.0050999,0
51.1122183,17.0053350,0
51.1121916,17.0056183,0
51.1121633,17.0058916,1053
51.1121466,17.0061900,2204
51.1121233,17.0064700,1024
51.1120916,17.0067466,0
51.1120633,17.0070450,0
51.1120250,17.0073433,0
51.1119916,17.0076550,0
51.1119666,17.0079366,0
51.1119183,17.0082250,0
51.1118666,17.0084866,0
51.1118083,17.0087599,0
51.1117666,17.0090316,0
51.1117350,17.0092966,0
51.1117016,17.0095916,3462
51.1116700,17.0098733,0
51.1116166,17.0101633,3813
51.1116100,17.0104850,0
51.1115783,17.0107500,1037
51.1115366,17.0110433,906
51.1115066,17.0113283,0
51.1114550,17.0116966,0
51.1114066,17.0119550,0
51.1113400,17.0122433,1089
51.1112983,17.0125283,0
51.1112416,17.0128083,0
51.1111866,17.0130850,0
51.1111583,17.0133649,0
51.1111333,17.0136383,0
51.1110833,17.0138983,0
51.1110350,17.0141616,0
51.1109966,17.0144300,0
51.1109633,17.0146850,0
51.1109083,17.0149683,0
51.1108066,17.0152533,0
51.1107283,17.0155283,0
51.1106683,17.0157833,0
51.1106250,17.0160483,0
51.1105966,17.0163150,0
51.1105483,17.0166083,0
51.1105533,17.0168950,0
51.1105516,17.0171066,0
51.1105533,17.0171983,0
51.1105516,17.0172516,0
51.1105500,17.0172616,0
51.1105500,17.0172616,0
51.1105500,17.0172616,982
51.1105466,17.0172700,0
51.1104933,17.0173900,0
51.1104766,17.0174500,0
51.1104833,17.0174633,0
51.1104833,17.0174683,0
51.1104850,17.0174766,0
51.1104583,17.0175283,0
51.1104000,17.0176616,0
51.1103266,17.0178249,0
51.1102166,17.0179950,0
51.1100983,17.0181766,0
51.1099800,17.0183516,0
51.1098650,17.0185116,0
51.1097633,17.0186933,0
51.1096400,17.0188400,0
51.1094716,17.0189233,0
51.1092983,17.0190183,0
51.1092116,17.0190900,0
51.1090916,17.0191616,0
51.1090816,17.0191700,0
51.1090850,17.0191700,0
51.1090850,17.0191700,0
51.1090850,17.0191700,0
51.1090850,17.0191700,0
51.1090850,17.0191700,0
51.1090850,17.0191700,0
51.1090900,17.0191766,0
51.1090516,17.0192966,0
51.1090050,17.0193699,0
51.1089983,17.0194383,0
51.1089983,17.0194450,0
51.1089733,17.0195100,0
51.1089216,17.0195933,0
51.1088983,17.0196233,0
51.1088666,17.0196433,0
51.1088600,17.0196533,0
51.1088766,17.0196666,0
51.1088833,17.0196683,0
51.1088866,17.0196750,0
51.1088850,17.0196733,0
51.1088866,17.0196816,0
51.1088883,17.0196883,0
51.1088916,17.0196966,0
51.1088933,17.0197049,0
51.1088950,17.0197150,0
51.1088966,17.0197216,0
51.1088966,17.0197266,0
51.1088933,17.0197300,0
51.1088933,17.0197350,0
51.1088983,17.0197383,0
51.1089000,17.0197433,0
51.1089033,17.0197466,0
51.1089033,17.0197500,0
51.1089016,17.0197500,0
51.1088983,17.0197483,0
51.1088983,17.0197450,0
51.1088950,17.0197450,0
51.1088916,17.0197433,0
51.1088850,17.0197399,0
51.1088766,17.0197366,0
51.1088500,17.0197266,0
51.1088250,17.0197183,0
51.1088133,17.0197166,0
51.1088233,17.0197250,0
51.1088266,17.0197266,0
51.1088283,17.0197233,1231
51.1088100,17.0197716,1990
51.1087450,17.0199050,1126
51.1087066,17.0199666,1215
51.1086433,17.0200416,0
51.1085500,17.0201866,0
51.1084616,17.0203866,1081
51.1083716,17.0206233,0
51.1082933,17.0208300,901
51.1082083,17.0210666,0
51.1081733,17.0211733,0
51.1081700,17.0212383,0
51.1081700,17.0212866,0
51.1081566,17.0214116,1016
51.1081333,17.0215383,0
51.1081200,17.0216816,2769
51.1081733,17.0218650,4193
51.1082233,17.0220416,4029
51.1082983,17.0222466,2434
51.1082933,17.0224233,8886
51.1082583,17.0226216,8087
51.1082000,17.0228149,0
51.1081266,17.0230216,0
51.1080433,17.0232200,1175
51.1079200,17.0234566,4037
51.1078416,17.0236683,2904
51.1077183,17.0238666,1114
51.1076250,17.0240616,1163
51.1075383,17.0242566,1054
51.1074766,17.0244500,0
51.1073600,17.0246233,6889
51.1072633,17.0247500,6543
51.1072216,17.0248283,0
51.1072016,17.0248366,0
51.1071833,17.0248116,0
51.1071633,17.0248000,0
51.1071450,17.0247800,0
51.1071350,17.0247816,0
51.1071266,17.0247916,0
51.1071150,17.0247900,0
51.1070933,17.0248283,0
51.1070450,17.0249783,6333
51.1069933,17.0252499,0
51.1068800,17.0254483,0
51.1068266,17.0256783,2234
51.1067500,17.0259333,4163
51.1066350,17.0261816,0
51.1065566,17.0264733,0
51.1064500,17.0267433,1524
51.1063233,17.0270133,3649
51.1061883,17.0272683,1228
51.1060416,17.0275283,2923
51.1059133,17.0278116,2750
51.1057400,17.0281200,1003
51.1056033,17.0284316,0
51.1054550,17.0286950,0
51.1053233,17.0289650,0
51.1051850,17.0291883,0
51.1050483,17.0294400,924
51.1049050,17.0297000,0
51.1047750,17.0299333,0
51.1046516,17.0301383,0
51.1044933,17.0303183,0
51.1044500,17.0304016,0
51.1044366,17.0304150,0
51.1044333,17.0304116,0
51.1044333,17.0304050,0
51.1044283,17.0303933,0
51.1044266,17.0303899,0
51.1044266,17.0303866,0
51.1044283,17.0303833,0
51.1044283,17.0303833,0
51.1044283,17.0303833,0
51.1044283,17.0303833,0
51.1044283,17.0303833,0
51.1044283,17.0303833,0
51.1044283,17.0303833,0
51.1044283,17.0303833,0
51.1044283,17.0303833,0
51.1044283,17.0303833,0
51.1044266,17.0303916,1160
51.1043966,17.0305566,2883
51.1043083,17.0309033,4187
51.1043216,17.0311450,2732
51.1043983,17.0314766,968
51.1044433,17.0317883,3883
51.1044533,17.0320866,3609
51.1044316,17.0323783,4589
51.1043883,17.0326650,2241
51.1043666,17.0330000,5314
51.1043466,17.0333283,2247
51.1043050,17.0336383,0
51.1042616,17.0339433,914
51.1042333,17.0342733,3244
51.1041966,17.0345550,1035
51.1041833,17.0348283,2431
51.1042300,17.0350749,4050
51.1043483,17.0353250,2148
51.1044149,17.0355700,2329
51.1044016,17.0358633,0
51.1043533,17.0361366,0
51.1043149,17.0364066,0
51.1043666,17.0366450,4099
51.1045350,17.0369100,0
51.1046416,17.0371183,0
51.1047849,17.0373150,1915
51.1049200,17.0373750,9766
51.1050283,17.0374300,1638
51.1050816,17.0374933,980
51.1051283,17.0375666,1953
51.1051983,17.0376933,4379
51.1052650,17.0377850,1182
51.1052750,17.0378383,0
51.1052833,17.0378450,0
51.1052833,17.0378500,0
51.1052833,17.0378500,0
51.1052833,17.0378500,0
51.1052833,17.0378500,0
51.1052833,17.0378500,0
51.1052850,17.0378500,0
51.1052866,17.0378483,0
51.1052833,17.0378433,2011
51.1052700,17.0380050,1979
51.1052933,17.0382183,1141
51.1053283,17.0384666,2769
51.1053583,17.0388366,7573
51.1053933,17.0391816,921
51.1054700,17.0395200,0
51.1056383,17.0397066,1150
51.1057616,17.0399250,0
51.1058400,17.0400816,1025
51.1059316,17.0402933,0
51.1061233,17.0405283,0
51.1063150,17.0406483,904
51.1065000,17.0407666,0
51.1066950,17.0408800,0
51.1068816,17.0409933,1036
51.1070616,17.0410650,958
51.1071833,17.0411399,0
51.1072666,17.0412716,1081
51.1072750,17.0414416,0
51.1072600,17.0415783,0
51.1072683,17.0416166,0
51.1072683,17.0416383,0
51.1072600,17.0417116,2678
51.1072550,17.0418933,0
51.1071983,17.0421333,0
51.1071266,17.0424099,956
51.1070683,17.0426950,3366
51.1069966,17.0429366,0
51.1069466,17.0431583,0
51.1070150,17.0434716,0
51.1070100,17.0436266,0
51.1070050,17.0437816,0
51.1069800,17.0438866,0
51.1069916,17.0439566,0
51.1070016,17.0439550,0
51.1070066,17.0439550,0
51.1070100,17.0439566,0
51.1070100,17.0439566,0
51.1070100,17.0439566,0
51.1070100,17.0439566,0
51.1070100,17.0439566,0
51.1070100,17.0439566,0
51.1070100,17.0439566,0
51.1070100,17.0439566,0
51.1070100,17.0439566,0
51.1070100,17.0439566,1001
51.1070100,17.0439650,0
51.1070083,17.0439683,318
51.1070050,17.0439716,0
51.1070050,17.0439716,0
51.1070050,17.0439716,0
51.1070050,17.0439716,0
51.1070050,17.0439716,0
51.1070050,17.0439716,0
51.1070050,17.0439716,0
51.1070050,17.0439716,0
51.1070050,17.0439733,3209
51.1069950,17.0440350,4723
51.1069416,17.0443033,0
51.1069483,17.0445766,2992
51.1070216,17.0448750,4771
51.1071666,17.0452566,0
51.1072700,17.0456100,1160
51.1073350,17.0460483,0
51.1073683,17.0464116,2489
51.1072933,17.0467700,4173
51.1072483,17.0471333,10342
51.1072283,17.0475350,4536
51.1072100,17.0479383,2560
51.1071850,17.0483200,0
51.1073416,17.0486650,7566
51.1076066,17.0489616,9064
51.1078483,17.0492033,0
51.1081333,17.0493700,1635
51.1082600,17.0496366,6818
51.1083533,17.0499216,7329
51.1084266,17.0501466,6817
51.1084883,17.0503316,0
51.1086150,17.0504250,954
51.1087250,17.0505683,5602
51.1088366,17.0507600,0
51.1089566,17.0509516,0
51.1090666,17.0511383,0
51.1091316,17.0513366,0
51.1091950,17.0514950,0
51.1092233,17.0516533,2237
51.1092483,17.0517733,0
51.1092600,17.0518433,0
51.1092650,17.0518750,0
51.1092700,17.0519133,0
51.1092733,17.0519483,909
51.1092950,17.0520833,3400
51.1093366,17.0522916,0
51.1093850,17.0524883,2335
51.1094666,17.0527866,0
51.1095133,17.0530316,0
51.1095516,17.0531883,0
51.1095750,17.0532850,910
51.1096000,17.0534566,2980
51.1095516,17.0535716,0
51.1094533,17.0536850,0
51.1093350,17.0538033,4571
51.1092116,17.0539283,0
51.1090933,17.0539733,3280
51.1089533,17.0540600,0
51.1088033,17.0542316,4802
51.1086300,17.0544050,3021
51.1084250,17.0545600,2286
51.1082016,17.0547299,2312
51.1080066,17.0549183,3181
51.1078433,17.0551416,9030
51.1076866,17.0553500,6856
51.1075400,17.0555750,6447
51.1074416,17.0558600,5380
51.1073483,17.0561366,3550
51.1072500,17.0565416,3161
51.1071816,17.0568383,1171
51.1071133,17.0571350,6550
51.1070683,17.0574833,3565
51.1070616,17.0578016,4587
51.1070833,17.0581100,2969
51.1071083,17.0584083,2273
51.1071216,17.0586900,2973
51.1071250,17.0589866,5258
51.1071133,17.0592700,0
51.1071133,17.0595350,3371
51.1071200,17.0598200,5657
51.1071200,17.0601300,4554
51.1071500,17.0604433,1272
51.1071549,17.0607316,2525
51.1071366,17.0609800,0
51.1071250,17.0612500,128
51.1071200,17.0615133,1516
51.1071100,17.0618083,3660
51.1071166,17.0620983,6021
51.1070983,17.0624583,0
51.1070766,17.0627783,5198
51.1070433,17.0630400,7179
51.1069983,17.0633133,3292
51.1070116,17.0636166,2646
51.1070016,17.0639133,2581
51.1069733,17.0642116,986
51.1069716,17.0645366,3514
51.1069666,17.0648533,3494
51.1069616,17.0651733,5977
51.1069566,17.0654800,4754
51.1069750,17.0657983,1937
51.1069950,17.0660883,2713
51.1070300,17.0663283,1162
51.1070683,17.0666000,4783
51.1071100,17.0668550,2220
51.1071600,17.0670500,2752
51.1072366,17.0672716,5468
51.1073400,17.0675066,3499
51.1074533,17.0677550,9393
51.1075766,17.0679783,926
51.1077300,17.0682866,2104
51.1078750,17.0685266,0
51.1080166,17.0687433,0
51.1081450,17.0688516,0
51.1082016,17.0689500,1056
51.1081833,17.0690333,436
51.1081466,17.0692033,0
51.1080983,17.0693883,0
51.1080516,17.0695933,1024
51.1080116,17.0697700,0
51.1079733,17.0699433,1733
51.1079466,17.0701200,0
51.1079500,17.0703000,1010
51.1079333,17.0704750,0
51.1079316,17.0707383,0
51.1078316,17.0709983,0
51.1077750,17.0711800,0
51.1077566,17.0713883,2013
51.1077366,17.0715700,0
51.1077616,17.0718350,1080
51.1076950,17.0720883,5838
51.1075950,17.0723683,0
51.1074533,17.0725583,2312
51.1073300,17.0727450,1049
51.1071800,17.0729916,226
51.1070666,17.0732516,3334
51.1069450,17.0734950,0
51.1068516,17.0737416,0
51.1067450,17.0740099,978
51.1066466,17.0743016,2437
51.1065283,17.0745716,0
51.1064216,17.0748650,904
51.1063266,17.0751700,2057
51.1062200,17.0754450,0
51.1060933,17.0757483,2108
51.1059316,17.0760400,2829
51.1058133,17.0763516,3062
51.1057350,17.0766666,4697
51.1056633,17.0769883,2066
51.1055733,17.0772683,0
51.1054900,17.0775233,0
51.1054266,17.0777950,0
51.1053483,17.0780733,0
51.1052683,17.0783700,0
51.1051900,17.0786450,0
51.1051033,17.0789383,0
51.1050233,17.0791916,0
51.1049766,17.0794516,2328
51.1049466,17.0796916,3230
51.1048833,17.0799066,2393
51.1047933,17.0801083,0
51.1047316,17.0803266,2752
51.1046783,17.0805849,3315
51.1046266,17.0808566,3346
51.1045833,17.0811483,0
51.1045300,17.0814733,1248
51.1044783,17.0817816,982
51.1044433,17.0820866,0
51.1044016,17.0823899,0
51.1043600,17.0826800,0
51.1043133,17.0829583,2744
51.1042749,17.0831983,990
51.1042483,17.0833283,0
51.1042250,17.0834216,4206
51.1041850,17.0836316,3517
51.1041883,17.0838983,0
51.1042033,17.0841600,0
51.1042266,17.0843583,212
51.1042749,17.0844316,935
51.1043900,17.0844400,0
51.1045400,17.0845333,0
51.1046199,17.0847216,0
51.1046466,17.0849866,2709
51.1046783,17.0852833,1289
51.1047333,17.0855750,3268
51.1048050,17.0858350,3332
51.1049316,17.0859483,3588
51.1050983,17.0860433,5661
51.1052616,17.0861350,10182
51.1055216,17.0863183,4904
51.1057133,17.0864033,980
51.1058966,17.0864583,2788
51.1060783,17.0865200,302
51.1062150,17.0866516,0
51.1062450,17.0869200,0
51.1062350,17.0872349,996
51.1062399,17.0875600,0
51.1062433,17.0878833,0
51.1062366,17.0882233,0
51.1062399,17.0885583,0
51.1062350,17.0888850,0
51.1062416,17.0892116,0
51.1062416,17.0895366,0
51.1062399,17.0898849,1496
51.1062350,17.0902466,912
51.1062366,17.0905766,3263
51.1062300,17.0909033,908
51.1062566,17.0912233,0
51.1062783,17.0915466,0
51.1062983,17.0918816,0
51.1063083,17.0921916,0
51.1063066,17.0924550,7079
51.1063450,17.0926216,2830
51.1064750,17.0926766,0
51.1066066,17.0926716,1716
51.1067350,17.0926766,0
51.1069066,17.0927216,945
51.1070500,17.0928316,916
51.1071783,17.0929766,2278
51.1073050,17.0931200,3514
51.1074616,17.0933766,0
51.1075950,17.0935683,0
51.1077283,17.0937433,2505
51.1078433,17.0938883,0
51.1079550,17.0940616,0
51.1080916,17.0942500,1424
51.1082066,17.0944016,905
51.1082833,17.0944433,990
51.1084233,17.0944033,6847
51.1085816,17.0943550,996
51.1087266,17.0943033,1098
51.1088816,17.0942466,998
51.1090500,17.0941833,2077
51.1092200,17.0941283,966
51.1093850,17.0940700,1396
51.1095683,17.0940333,1852
51.1097850,17.0939766,0
51.1099700,17.0939499,0
51.1101250,17.0939233,913
51.1102333,17.0939033,0
51.1102900,17.0938216,1384
51.1103250,17.0936683,2782
51.1103783,17.0935633,1950
51.1104233,17.0934716,932
51.1104283,17.0934216,0
